country-p,country,continent,year,media_vct,num,phase,alpha3
"Moldova, Republic of-3","Moldova, Republic of",EU,2012,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2013,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2014,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2015,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2016,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2017,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2018,0,0,3,MDA
"Moldova, Republic of-3","Moldova, Republic of",EU,2019,0,0,3,MDA
Monaco-1,Monaco,EU,2010,0,0,1,MCO
Monaco-1,Monaco,EU,2011,0,0,1,MCO
Monaco-1,Monaco,EU,2012,0,0,1,MCO
Monaco-1,Monaco,EU,2013,0,0,1,MCO
Monaco-1,Monaco,EU,2014,0,0,1,MCO
Monaco-1,Monaco,EU,2015,0,0,1,MCO
Monaco-1,Monaco,EU,2016,0,0,1,MCO
Monaco-1,Monaco,EU,2017,0,0,1,MCO
Monaco-1,Monaco,EU,2018,0,0,1,MCO
Monaco-1,Monaco,EU,2019,0,0,1,MCO
Monaco-2,Monaco,EU,2010,0,0,2,MCO
Monaco-2,Monaco,EU,2011,0,0,2,MCO
Monaco-2,Monaco,EU,2012,0,0,2,MCO
Monaco-2,Monaco,EU,2013,0,0,2,MCO
Monaco-2,Monaco,EU,2014,0,0,2,MCO
Monaco-2,Monaco,EU,2015,0,0,2,MCO
Monaco-2,Monaco,EU,2016,0,0,2,MCO
Monaco-2,Monaco,EU,2017,0,0,2,MCO
Monaco-2,Monaco,EU,2018,0,0,2,MCO
Monaco-2,Monaco,EU,2019,0,0,2,MCO
Monaco-3,Monaco,EU,2010,0,0,3,MCO
Monaco-3,Monaco,EU,2011,0,0,3,MCO
Monaco-3,Monaco,EU,2012,0,0,3,MCO
Monaco-3,Monaco,EU,2013,0,0,3,MCO
Monaco-3,Monaco,EU,2014,0,0,3,MCO
Monaco-3,Monaco,EU,2015,0,0,3,MCO
Monaco-3,Monaco,EU,2016,0,0,3,MCO
Monaco-3,Monaco,EU,2017,0,0,3,MCO
Monaco-3,Monaco,EU,2018,0,0,3,MCO
Monaco-3,Monaco,EU,2019,0,0,3,MCO
Montenegro-1,Montenegro,EU,2010,0,0,1,MNE
Montenegro-1,Montenegro,EU,2011,0,0,1,MNE
Montenegro-1,Montenegro,EU,2012,0,0,1,MNE
Montenegro-1,Montenegro,EU,2013,0,0,1,MNE
Montenegro-1,Montenegro,EU,2014,0,0,1,MNE
Montenegro-1,Montenegro,EU,2015,0,0,1,MNE
Montenegro-1,Montenegro,EU,2016,0,0,1,MNE
Montenegro-1,Montenegro,EU,2017,0,0,1,MNE
Montenegro-1,Montenegro,EU,2018,0,0,1,MNE
Montenegro-1,Montenegro,EU,2019,0,0,1,MNE
Montenegro-2,Montenegro,EU,2010,0,0,2,MNE
Montenegro-2,Montenegro,EU,2011,0,0,2,MNE
Montenegro-2,Montenegro,EU,2012,0,0,2,MNE
Montenegro-2,Montenegro,EU,2013,0,0,2,MNE
Montenegro-2,Montenegro,EU,2014,0,0,2,MNE
Montenegro-2,Montenegro,EU,2015,0,0,2,MNE
Montenegro-2,Montenegro,EU,2016,0,0,2,MNE
Montenegro-2,Montenegro,EU,2017,0,0,2,MNE
Montenegro-2,Montenegro,EU,2018,0,0,2,MNE
Montenegro-2,Montenegro,EU,2019,0,0,2,MNE
Montenegro-3,Montenegro,EU,2010,0,0,3,MNE
Montenegro-3,Montenegro,EU,2011,0,0,3,MNE
Montenegro-3,Montenegro,EU,2012,0,0,3,MNE
Montenegro-3,Montenegro,EU,2013,0,0,3,MNE
Montenegro-3,Montenegro,EU,2014,0,0,3,MNE
Montenegro-3,Montenegro,EU,2015,0,0,3,MNE
Montenegro-3,Montenegro,EU,2016,0,0,3,MNE
Montenegro-3,Montenegro,EU,2017,0,0,3,MNE
Montenegro-3,Montenegro,EU,2018,0,0,3,MNE
Montenegro-3,Montenegro,EU,2019,0,0,3,MNE
Netherlands-1,Netherlands,EU,2010,670.5,2,1,NLD
Netherlands-1,Netherlands,EU,2011,1218.5,2,1,NLD
Netherlands-1,Netherlands,EU,2012,1776.0,1,1,NLD
Netherlands-1,Netherlands,EU,2013,619.0,3,1,NLD
Netherlands-1,Netherlands,EU,2014,0,0,1,NLD
Netherlands-1,Netherlands,EU,2015,915.0,2,1,NLD
Netherlands-1,Netherlands,EU,2016,0,0,1,NLD
Netherlands-1,Netherlands,EU,2017,0,0,1,NLD
Netherlands-1,Netherlands,EU,2018,0,0,1,NLD
Netherlands-1,Netherlands,EU,2019,0,0,1,NLD
Netherlands-2,Netherlands,EU,2010,1004.0,1,2,NLD
Netherlands-2,Netherlands,EU,2011,1537.6666666666667,3,2,NLD
Netherlands-2,Netherlands,EU,2012,0,0,2,NLD
Netherlands-2,Netherlands,EU,2013,944.0,1,2,NLD
Netherlands-2,Netherlands,EU,2014,1115.0,3,2,NLD
Netherlands-2,Netherlands,EU,2015,705.5,2,2,NLD
Netherlands-2,Netherlands,EU,2016,1389.0,1,2,NLD
Netherlands-2,Netherlands,EU,2017,517.0,1,2,NLD
Netherlands-2,Netherlands,EU,2018,363.0,1,2,NLD
Netherlands-2,Netherlands,EU,2019,0,0,2,NLD
Netherlands-3,Netherlands,EU,2010,1919.5,4,3,NLD
Netherlands-3,Netherlands,EU,2011,1644.0,1,3,NLD
Netherlands-3,Netherlands,EU,2012,1826.0,1,3,NLD
Netherlands-3,Netherlands,EU,2013,0,0,3,NLD
Netherlands-3,Netherlands,EU,2014,1700.0,2,3,NLD
Netherlands-3,Netherlands,EU,2015,1461.0,1,3,NLD
Netherlands-3,Netherlands,EU,2016,1074.0,1,3,NLD
Netherlands-3,Netherlands,EU,2017,0,0,3,NLD
Netherlands-3,Netherlands,EU,2018,0,0,3,NLD
Netherlands-3,Netherlands,EU,2019,0,0,3,NLD
North Macedonia-1,North Macedonia,EU,2010,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2011,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2012,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2013,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2014,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2015,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2016,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2017,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2018,0,0,1,MKD
North Macedonia-1,North Macedonia,EU,2019,0,0,1,MKD
North Macedonia-2,North Macedonia,EU,2010,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2011,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2012,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2013,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2014,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2015,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2016,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2017,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2018,0,0,2,MKD
North Macedonia-2,North Macedonia,EU,2019,0,0,2,MKD
North Macedonia-3,North Macedonia,EU,2010,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2011,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2012,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2013,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2014,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2015,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2016,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2017,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2018,0,0,3,MKD
North Macedonia-3,North Macedonia,EU,2019,0,0,3,MKD
Norway-1,Norway,EU,2010,0,0,1,NOR
Norway-1,Norway,EU,2011,0,0,1,NOR
Norway-1,Norway,EU,2012,0,0,1,NOR
Norway-1,Norway,EU,2013,1760.0,1,1,NOR
Norway-1,Norway,EU,2014,0,0,1,NOR
Norway-1,Norway,EU,2015,0,0,1,NOR
Norway-1,Norway,EU,2016,0,0,1,NOR
Norway-1,Norway,EU,2017,0,0,1,NOR
Norway-1,Norway,EU,2018,0,0,1,NOR
Norway-1,Norway,EU,2019,0,0,1,NOR
Norway-2,Norway,EU,2010,730.0,1,2,NOR
Norway-2,Norway,EU,2011,1096.0,1,2,NOR
Norway-2,Norway,EU,2012,0,0,2,NOR
Norway-2,Norway,EU,2013,0,0,2,NOR
Norway-2,Norway,EU,2014,0,0,2,NOR
Norway-2,Norway,EU,2015,0,0,2,NOR
Norway-2,Norway,EU,2016,0,0,2,NOR
Norway-2,Norway,EU,2017,400.0,1,2,NOR
Norway-2,Norway,EU,2018,0,0,2,NOR
Norway-2,Norway,EU,2019,0,0,2,NOR
Norway-3,Norway,EU,2010,0,0,3,NOR
Norway-3,Norway,EU,2011,0,0,3,NOR
Norway-3,Norway,EU,2012,0,0,3,NOR
Norway-3,Norway,EU,2013,0,0,3,NOR
Norway-3,Norway,EU,2014,0,0,3,NOR
Norway-3,Norway,EU,2015,0,0,3,NOR
Norway-3,Norway,EU,2016,1074.0,1,3,NOR
Norway-3,Norway,EU,2017,0,0,3,NOR
Norway-3,Norway,EU,2018,0,0,3,NOR
Norway-3,Norway,EU,2019,0,0,3,NOR
Poland-1,Poland,EU,2010,0,0,1,POL
Poland-1,Poland,EU,2011,0,0,1,POL
Poland-1,Poland,EU,2012,0,0,1,POL
Poland-1,Poland,EU,2013,0,0,1,POL
Poland-1,Poland,EU,2014,0,0,1,POL
Poland-1,Poland,EU,2015,0,0,1,POL
Poland-1,Poland,EU,2016,0,0,1,POL
Poland-1,Poland,EU,2017,0,0,1,POL
Poland-1,Poland,EU,2018,0,0,1,POL
Poland-1,Poland,EU,2019,0,0,1,POL
Poland-2,Poland,EU,2010,0,0,2,POL
Poland-2,Poland,EU,2011,2739.0,2,2,POL
Poland-2,Poland,EU,2012,0,0,2,POL
Poland-2,Poland,EU,2013,1613.0,1,2,POL
Poland-2,Poland,EU,2014,852.0,1,2,POL
Poland-2,Poland,EU,2015,0,0,2,POL
Poland-2,Poland,EU,2016,0,0,2,POL
Poland-2,Poland,EU,2017,0,0,2,POL
Poland-2,Poland,EU,2018,0,0,2,POL
Poland-2,Poland,EU,2019,0,0,2,POL
Poland-3,Poland,EU,2010,1680.0,2,3,POL
Poland-3,Poland,EU,2011,2117.5,2,3,POL
Poland-3,Poland,EU,2012,0,0,3,POL
Poland-3,Poland,EU,2013,1369.0,1,3,POL
Poland-3,Poland,EU,2014,533.0,1,3,POL
Poland-3,Poland,EU,2015,1388.0,1,3,POL
Poland-3,Poland,EU,2016,1074.0,1,3,POL
Poland-3,Poland,EU,2017,0,0,3,POL
Poland-3,Poland,EU,2018,0,0,3,POL
Poland-3,Poland,EU,2019,0,0,3,POL
Portugal-1,Portugal,EU,2010,0,0,1,PRT
Portugal-1,Portugal,EU,2011,0,0,1,PRT
Portugal-1,Portugal,EU,2012,0,0,1,PRT
Portugal-1,Portugal,EU,2013,0,0,1,PRT
Portugal-1,Portugal,EU,2014,0,0,1,PRT
Portugal-1,Portugal,EU,2015,0,0,1,PRT
Portugal-1,Portugal,EU,2016,0,0,1,PRT
Portugal-1,Portugal,EU,2017,0,0,1,PRT
Portugal-1,Portugal,EU,2018,0,0,1,PRT
Portugal-1,Portugal,EU,2019,0,0,1,PRT
Portugal-2,Portugal,EU,2010,0,0,2,PRT
Portugal-2,Portugal,EU,2011,0,0,2,PRT
Portugal-2,Portugal,EU,2012,1034.0,1,2,PRT
Portugal-2,Portugal,EU,2013,1128.0,1,2,PRT
Portugal-2,Portugal,EU,2014,852.0,1,2,PRT
Portugal-2,Portugal,EU,2015,897.0,1,2,PRT
Portugal-2,Portugal,EU,2016,0,0,2,PRT
Portugal-2,Portugal,EU,2017,0,0,2,PRT
Portugal-2,Portugal,EU,2018,0,0,2,PRT
Portugal-2,Portugal,EU,2019,0,0,2,PRT
Portugal-3,Portugal,EU,2010,0,0,3,PRT
Portugal-3,Portugal,EU,2011,0,0,3,PRT
Portugal-3,Portugal,EU,2012,0,0,3,PRT
Portugal-3,Portugal,EU,2013,1128.0,1,3,PRT
Portugal-3,Portugal,EU,2014,0,0,3,PRT
Portugal-3,Portugal,EU,2015,1388.0,1,3,PRT
Portugal-3,Portugal,EU,2016,1074.0,1,3,PRT
Portugal-3,Portugal,EU,2017,0,0,3,PRT
Portugal-3,Portugal,EU,2018,0,0,3,PRT
Portugal-3,Portugal,EU,2019,0,0,3,PRT
Romania-1,Romania,EU,2010,1400.0,1,1,ROU
Romania-1,Romania,EU,2011,0,0,1,ROU
Romania-1,Romania,EU,2012,0,0,1,ROU
Romania-1,Romania,EU,2013,0,0,1,ROU
Romania-1,Romania,EU,2014,0,0,1,ROU
Romania-1,Romania,EU,2015,0,0,1,ROU
Romania-1,Romania,EU,2016,0,0,1,ROU
Romania-1,Romania,EU,2017,0,0,1,ROU
Romania-1,Romania,EU,2018,0,0,1,ROU
Romania-1,Romania,EU,2019,0,0,1,ROU
Romania-2,Romania,EU,2010,1400.0,1,2,ROU
Romania-2,Romania,EU,2011,0,0,2,ROU
Romania-2,Romania,EU,2012,0,0,2,ROU
Romania-2,Romania,EU,2013,0,0,2,ROU
Romania-2,Romania,EU,2014,0,0,2,ROU
Romania-2,Romania,EU,2015,0,0,2,ROU
Romania-2,Romania,EU,2016,1126.0,1,2,ROU
Romania-2,Romania,EU,2017,0,0,2,ROU
Romania-2,Romania,EU,2018,0,0,2,ROU
Romania-2,Romania,EU,2019,0,0,2,ROU
Romania-3,Romania,EU,2010,2750.0,1,3,ROU
Romania-3,Romania,EU,2011,1782.0,1,3,ROU
Romania-3,Romania,EU,2012,2067.0,2,3,ROU
Romania-3,Romania,EU,2013,1369.0,1,3,ROU
Romania-3,Romania,EU,2014,0,0,3,ROU
Romania-3,Romania,EU,2015,0,0,3,ROU
Romania-3,Romania,EU,2016,0,0,3,ROU
Romania-3,Romania,EU,2017,0,0,3,ROU
Romania-3,Romania,EU,2018,0,0,3,ROU
Romania-3,Romania,EU,2019,0,0,3,ROU
Russian Federation-1,Russian Federation,EU,2010,2343.0,1,1,RUS
Russian Federation-1,Russian Federation,EU,2011,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2012,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2013,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2014,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2015,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2016,485.0,1,1,RUS
Russian Federation-1,Russian Federation,EU,2017,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2018,0,0,1,RUS
Russian Federation-1,Russian Federation,EU,2019,0,0,1,RUS
Russian Federation-2,Russian Federation,EU,2010,1623.3333333333333,3,2,RUS
Russian Federation-2,Russian Federation,EU,2011,1740.3333333333333,3,2,RUS
Russian Federation-2,Russian Federation,EU,2012,431.0,1,2,RUS
Russian Federation-2,Russian Federation,EU,2013,1616.5,2,2,RUS
Russian Federation-2,Russian Federation,EU,2014,0,0,2,RUS
Russian Federation-2,Russian Federation,EU,2015,0,0,2,RUS
Russian Federation-2,Russian Federation,EU,2016,0,0,2,RUS
Russian Federation-2,Russian Federation,EU,2017,0,0,2,RUS
Russian Federation-2,Russian Federation,EU,2018,0,0,2,RUS
Russian Federation-2,Russian Federation,EU,2019,0,0,2,RUS
Russian Federation-3,Russian Federation,EU,2010,2750.0,1,3,RUS
Russian Federation-3,Russian Federation,EU,2011,1606.75,4,3,RUS
Russian Federation-3,Russian Federation,EU,2012,1665.25,4,3,RUS
Russian Federation-3,Russian Federation,EU,2013,1369.0,1,3,RUS
Russian Federation-3,Russian Federation,EU,2014,533.0,1,3,RUS
Russian Federation-3,Russian Federation,EU,2015,0,0,3,RUS
Russian Federation-3,Russian Federation,EU,2016,1074.0,1,3,RUS
Russian Federation-3,Russian Federation,EU,2017,0,0,3,RUS
Russian Federation-3,Russian Federation,EU,2018,0,0,3,RUS
Russian Federation-3,Russian Federation,EU,2019,0,0,3,RUS
San Marino-1,San Marino,EU,2010,0,0,1,SMR
San Marino-1,San Marino,EU,2011,0,0,1,SMR
San Marino-1,San Marino,EU,2012,0,0,1,SMR
San Marino-1,San Marino,EU,2013,0,0,1,SMR
San Marino-1,San Marino,EU,2014,0,0,1,SMR
San Marino-1,San Marino,EU,2015,0,0,1,SMR
San Marino-1,San Marino,EU,2016,0,0,1,SMR
San Marino-1,San Marino,EU,2017,0,0,1,SMR
San Marino-1,San Marino,EU,2018,0,0,1,SMR
San Marino-1,San Marino,EU,2019,0,0,1,SMR
San Marino-2,San Marino,EU,2010,0,0,2,SMR
San Marino-2,San Marino,EU,2011,0,0,2,SMR
San Marino-2,San Marino,EU,2012,0,0,2,SMR
San Marino-2,San Marino,EU,2013,0,0,2,SMR
San Marino-2,San Marino,EU,2014,0,0,2,SMR
San Marino-2,San Marino,EU,2015,0,0,2,SMR
San Marino-2,San Marino,EU,2016,0,0,2,SMR
San Marino-2,San Marino,EU,2017,0,0,2,SMR
San Marino-2,San Marino,EU,2018,0,0,2,SMR
San Marino-2,San Marino,EU,2019,0,0,2,SMR
San Marino-3,San Marino,EU,2010,0,0,3,SMR
San Marino-3,San Marino,EU,2011,0,0,3,SMR
San Marino-3,San Marino,EU,2012,0,0,3,SMR
San Marino-3,San Marino,EU,2013,0,0,3,SMR
San Marino-3,San Marino,EU,2014,0,0,3,SMR
San Marino-3,San Marino,EU,2015,0,0,3,SMR
San Marino-3,San Marino,EU,2016,0,0,3,SMR
San Marino-3,San Marino,EU,2017,0,0,3,SMR
San Marino-3,San Marino,EU,2018,0,0,3,SMR
San Marino-3,San Marino,EU,2019,0,0,3,SMR
Serbia-1,Serbia,EU,2010,0,0,1,SRB
Serbia-1,Serbia,EU,2011,0,0,1,SRB
Serbia-1,Serbia,EU,2012,0,0,1,SRB
Serbia-1,Serbia,EU,2013,0,0,1,SRB
Serbia-1,Serbia,EU,2014,0,0,1,SRB
Serbia-1,Serbia,EU,2015,0,0,1,SRB
Serbia-1,Serbia,EU,2016,0,0,1,SRB
Serbia-1,Serbia,EU,2017,0,0,1,SRB
Serbia-1,Serbia,EU,2018,0,0,1,SRB
Serbia-1,Serbia,EU,2019,0,0,1,SRB
Serbia-2,Serbia,EU,2010,0,0,2,SRB
Serbia-2,Serbia,EU,2011,0,0,2,SRB
Serbia-2,Serbia,EU,2012,0,0,2,SRB
Serbia-2,Serbia,EU,2013,0,0,2,SRB
Serbia-2,Serbia,EU,2014,0,0,2,SRB
Serbia-2,Serbia,EU,2015,0,0,2,SRB
Serbia-2,Serbia,EU,2016,0,0,2,SRB
Serbia-2,Serbia,EU,2017,0,0,2,SRB
Serbia-2,Serbia,EU,2018,0,0,2,SRB
Serbia-2,Serbia,EU,2019,0,0,2,SRB
Serbia-3,Serbia,EU,2010,0,0,3,SRB
Serbia-3,Serbia,EU,2011,0,0,3,SRB
Serbia-3,Serbia,EU,2012,2222.0,1,3,SRB
Serbia-3,Serbia,EU,2013,1369.0,1,3,SRB
Serbia-3,Serbia,EU,2014,533.0,1,3,SRB
Serbia-3,Serbia,EU,2015,0,0,3,SRB
Serbia-3,Serbia,EU,2016,0,0,3,SRB
Serbia-3,Serbia,EU,2017,0,0,3,SRB
Serbia-3,Serbia,EU,2018,0,0,3,SRB
Serbia-3,Serbia,EU,2019,0,0,3,SRB
Slovakia-1,Slovakia,EU,2010,0,0,1,SVK
Slovakia-1,Slovakia,EU,2011,0,0,1,SVK
Slovakia-1,Slovakia,EU,2012,0,0,1,SVK
Slovakia-1,Slovakia,EU,2013,0,0,1,SVK
Slovakia-1,Slovakia,EU,2014,0,0,1,SVK
Slovakia-1,Slovakia,EU,2015,0,0,1,SVK
Slovakia-1,Slovakia,EU,2016,0,0,1,SVK
Slovakia-1,Slovakia,EU,2017,0,0,1,SVK
Slovakia-1,Slovakia,EU,2018,0,0,1,SVK
Slovakia-1,Slovakia,EU,2019,0,0,1,SVK
Slovakia-2,Slovakia,EU,2010,0,0,2,SVK
Slovakia-2,Slovakia,EU,2011,0,0,2,SVK
Slovakia-2,Slovakia,EU,2012,0,0,2,SVK
Slovakia-2,Slovakia,EU,2013,0,0,2,SVK
Slovakia-2,Slovakia,EU,2014,0,0,2,SVK
Slovakia-2,Slovakia,EU,2015,0,0,2,SVK
Slovakia-2,Slovakia,EU,2016,0,0,2,SVK
Slovakia-2,Slovakia,EU,2017,0,0,2,SVK
Slovakia-2,Slovakia,EU,2018,0,0,2,SVK
Slovakia-2,Slovakia,EU,2019,0,0,2,SVK
Slovakia-3,Slovakia,EU,2010,0,0,3,SVK
Slovakia-3,Slovakia,EU,2011,1018.5,2,3,SVK
Slovakia-3,Slovakia,EU,2012,2222.0,1,3,SVK
Slovakia-3,Slovakia,EU,2013,0,0,3,SVK
Slovakia-3,Slovakia,EU,2014,533.0,1,3,SVK
Slovakia-3,Slovakia,EU,2015,0,0,3,SVK
Slovakia-3,Slovakia,EU,2016,1074.0,1,3,SVK
Slovakia-3,Slovakia,EU,2017,0,0,3,SVK
Slovakia-3,Slovakia,EU,2018,0,0,3,SVK
Slovakia-3,Slovakia,EU,2019,0,0,3,SVK
Slovenia-1,Slovenia,EU,2010,0,0,1,SVN
Slovenia-1,Slovenia,EU,2011,0,0,1,SVN
Slovenia-1,Slovenia,EU,2012,0,0,1,SVN
Slovenia-1,Slovenia,EU,2013,0,0,1,SVN
Slovenia-1,Slovenia,EU,2014,0,0,1,SVN
Slovenia-1,Slovenia,EU,2015,0,0,1,SVN
Slovenia-1,Slovenia,EU,2016,0,0,1,SVN
Slovenia-1,Slovenia,EU,2017,0,0,1,SVN
Slovenia-1,Slovenia,EU,2018,0,0,1,SVN
Slovenia-1,Slovenia,EU,2019,0,0,1,SVN
Slovenia-2,Slovenia,EU,2010,0,0,2,SVN
Slovenia-2,Slovenia,EU,2011,0,0,2,SVN
Slovenia-2,Slovenia,EU,2012,0,0,2,SVN
Slovenia-2,Slovenia,EU,2013,0,0,2,SVN
Slovenia-2,Slovenia,EU,2014,0,0,2,SVN
Slovenia-2,Slovenia,EU,2015,0,0,2,SVN
Slovenia-2,Slovenia,EU,2016,0,0,2,SVN
Slovenia-2,Slovenia,EU,2017,0,0,2,SVN
Slovenia-2,Slovenia,EU,2018,0,0,2,SVN
Slovenia-2,Slovenia,EU,2019,0,0,2,SVN
Slovenia-3,Slovenia,EU,2010,0,0,3,SVN
Slovenia-3,Slovenia,EU,2011,0,0,3,SVN
Slovenia-3,Slovenia,EU,2012,0,0,3,SVN
Slovenia-3,Slovenia,EU,2013,0,0,3,SVN
Slovenia-3,Slovenia,EU,2014,0,0,3,SVN
Slovenia-3,Slovenia,EU,2015,0,0,3,SVN
Slovenia-3,Slovenia,EU,2016,1074.0,1,3,SVN
Slovenia-3,Slovenia,EU,2017,0,0,3,SVN
Slovenia-3,Slovenia,EU,2018,0,0,3,SVN
Slovenia-3,Slovenia,EU,2019,0,0,3,SVN
Spain-1,Spain,EU,2010,1671.5,4,1,ESP
Spain-1,Spain,EU,2011,1516.5,4,1,ESP
Spain-1,Spain,EU,2012,864.75,8,1,ESP
Spain-1,Spain,EU,2013,1168.857142857143,7,1,ESP
Spain-1,Spain,EU,2014,994.0,3,1,ESP
Spain-1,Spain,EU,2015,1231.75,4,1,ESP
Spain-1,Spain,EU,2016,869.25,4,1,ESP
Spain-1,Spain,EU,2017,0,0,1,ESP
Spain-1,Spain,EU,2018,0,0,1,ESP
Spain-1,Spain,EU,2019,0,0,1,ESP
Spain-2,Spain,EU,2010,1593.1,10,2,ESP
Spain-2,Spain,EU,2011,2205.6,5,2,ESP
Spain-2,Spain,EU,2012,1466.625,8,2,ESP
Spain-2,Spain,EU,2013,1135.3333333333333,9,2,ESP
Spain-2,Spain,EU,2014,1145.25,4,2,ESP
Spain-2,Spain,EU,2015,1038.0,4,2,ESP
Spain-2,Spain,EU,2016,919.0,1,2,ESP
Spain-2,Spain,EU,2017,458.5,2,2,ESP
Spain-2,Spain,EU,2018,0,0,2,ESP
Spain-2,Spain,EU,2019,0,0,2,ESP
Spain-3,Spain,EU,2010,1680.0,2,3,ESP
Spain-3,Spain,EU,2011,1862.0,3,3,ESP
Spain-3,Spain,EU,2012,640.0,1,3,ESP
Spain-3,Spain,EU,2013,1248.5,2,3,ESP
Spain-3,Spain,EU,2014,0,0,3,ESP
Spain-3,Spain,EU,2015,1388.0,1,3,ESP
Spain-3,Spain,EU,2016,1074.0,1,3,ESP
Spain-3,Spain,EU,2017,0,0,3,ESP
Spain-3,Spain,EU,2018,0,0,3,ESP
Spain-3,Spain,EU,2019,0,0,3,ESP
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2010,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2011,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2012,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2013,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2014,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2015,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2016,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2017,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2018,0,0,1,SJM
Svalbard and Jan Mayen-1,Svalbard and Jan Mayen,EU,2019,0,0,1,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2010,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2011,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2012,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2013,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2014,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2015,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2016,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2017,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2018,0,0,2,SJM
Svalbard and Jan Mayen-2,Svalbard and Jan Mayen,EU,2019,0,0,2,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2010,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2011,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2012,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2013,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2014,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2015,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2016,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2017,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2018,0,0,3,SJM
Svalbard and Jan Mayen-3,Svalbard and Jan Mayen,EU,2019,0,0,3,SJM
Sweden-1,Sweden,EU,2010,273.0,1,1,SWE
